Transaction Name,Transaction Name URL,Company Name,Company Name URL,Funding Type,Money Raised,Announced On Date,Number of Investors,Pre-Money Valuation
WhiteCoat Healthcare's Seed Round,https://www.crunchbase.com/funding-round/1fbf8986e9939b26078c8588c93dc8a5,WhiteCoat Healthcare,https://www.crunchbase.com/organization/whitecoat-healthcare,Seed,"$675,000",10/08/2015,4,
Quartet's Series B,https://www.crunchbase.com/funding-round/0182b704bb4e2005f5d1e61b2790d222,Quartet,https://www.crunchbase.com/organization/quartet-health,Series B,"$40,000,000",04/14/2016,4,
Hint Health's Venture Round,https://www.crunchbase.com/funding-round/463f32ce522af65f667552e120ee874f,Hint Health,https://www.crunchbase.com/organization/hint-health,Series Unknown,,02/09/2016,6,
Metabolomic Diagnostics' Venture Round,https://www.crunchbase.com/funding-round/9a28bade5a2afa7569780b5b82dac834,Metabolomic Diagnostics,https://www.crunchbase.com/organization/metabolomic-diagnostics,Series Unknown,"€1,600,000",06/16/2016,3,
REBBL's Seed Round,https://www.crunchbase.com/funding-round/5728bd34a609afcafea84ea9f91b01c4,REBBL,https://www.crunchbase.com/organization/rebbl,Seed,,12/24/2015,5,
RetroBrain's Seed Round,https://www.crunchbase.com/funding-round/898b6cf4bad92b2bbbca26573688af5e,RetroBrain,https://www.crunchbase.com/organization/retrobrain,Seed,"€200,000",06/23/2016,5,"$2,038,136"
DiaNia Technologies' Seed Round,https://www.crunchbase.com/funding-round/43d26478cd59d1d1a04ce83ddbe7f89f,DiaNia Technologies,https://www.crunchbase.com/organization/diania-technologies,Seed,"€2,000,000",07/04/2016,4,
Live Better With's Seed Round,https://www.crunchbase.com/funding-round/e66745afdb0ca5d8bba7a0355716bae3,Live Better With,https://www.crunchbase.com/organization/live-better-with,Seed,"$2,000,000",08/08/2016,5,
Ingram Medical's Series B,https://www.crunchbase.com/funding-round/bbd5befc43b718f92c87cbbf5ae1422a,Ingram Medical,https://www.crunchbase.com/organization/ingram-medical,Series B,"$30,000,000",09/05/2013,4,
Sessions' Seed Round,https://www.crunchbase.com/funding-round/ea554ecb15a45ea84d76475bbe7b7410,Sessions,https://www.crunchbase.com/organization/sessions,Seed,"$300,000",06/24/2013,4,
Wildflower Health's Series A,https://www.crunchbase.com/funding-round/355a66d745e02de0df918788b86d0977,Wildflower Health,https://www.crunchbase.com/organization/wildflower-health,Series A,"$1,705,790",12/09/2013,4,
Grand Rounds' Series B,https://www.crunchbase.com/funding-round/1b8fe48249eb11340399bcc960a204c8,Grand Rounds,https://www.crunchbase.com/organization/grand-rounds,Series B,"$40,000,000",06/24/2014,3,
Pager's Venture Round,https://www.crunchbase.com/funding-round/49c727541f6b4c560790610c34628e54,Pager,https://www.crunchbase.com/organization/pager,Series Unknown,"$4,500,000",05/01/2014,5,
Framebridge's Seed Round,https://www.crunchbase.com/funding-round/804ba0bd2577d23e7e83db6b9f9a5ea6,Framebridge,https://www.crunchbase.com/organization/framebridge,Seed,"$1,250,000",08/07/2014,3,
Hemics' Series B,https://www.crunchbase.com/funding-round/bcefc5cc5c93880c2a7e570131fac4e4,Hemics,https://www.crunchbase.com/organization/hemics,Series B,,01/09/2015,4,
Prexton Therapeutics' Series A,https://www.crunchbase.com/funding-round/d37f7ad45af91e73a48966692098716e,Prexton Therapeutics,https://www.crunchbase.com/organization/prexton-therapeutics,Series A,"$10,000,000",02/24/2015,3,
ZenFlow's Seed Round,https://www.crunchbase.com/funding-round/e2c6ed96ff17f1b2966a6e34d41ecb87,ZenFlow,https://www.crunchbase.com/organization/zenflow,Seed,,12/01/2014,5,
Spruce Health's Series A,https://www.crunchbase.com/funding-round/9b584434de0a0481c9efb4b1c06667bf,Spruce Health,https://www.crunchbase.com/organization/spruce-health,Series A,"$15,000,000",03/21/2015,4,
Alodokter's Seed Round,https://www.crunchbase.com/funding-round/41f69c5bcc16bdd61330f5fa254b4e30,Alodokter,https://www.crunchbase.com/organization/alodokter,Seed,,04/21/2015,4,
SkyMD's Convertible Note,https://www.crunchbase.com/funding-round/6aee5b749f2fa350c24fda7db2591145,SkyMD,https://www.crunchbase.com/organization/skymd,Convertible Note,"$800,000",09/01/2015,4,
Framebridge's Series A,https://www.crunchbase.com/funding-round/43ad7027e0e344563311cb508a3f68eb,Framebridge,https://www.crunchbase.com/organization/framebridge,Series A,"$7,700,000",06/18/2015,3,
BreezoMeter's Seed Round,https://www.crunchbase.com/funding-round/c9e066ff82da316e0c263f36438ad5c8,BreezoMeter,https://www.crunchbase.com/organization/breezometer,Seed,"$1,800,000",06/25/2015,4,
Axial Healthcare's Series A,https://www.crunchbase.com/funding-round/66664901653b970cdb57b4619bb9b67b,Axial Healthcare,https://www.crunchbase.com/organization/axial-healthcare,Series A,"$8,000,012",07/14/2015,3,
Freshly's Series A,https://www.crunchbase.com/funding-round/2e7942a6451fb3a4f0d7ca33564863e2,Freshly,https://www.crunchbase.com/organization/freshly,Series A,"$7,000,000",07/15/2015,4,
Alchemiya Media Limited's Equity Crowdfunding,https://www.crunchbase.com/funding-round/d7fb568ffd180e9f3fd3e70906e89e88,Alchemiya Media Limited,https://www.crunchbase.com/organization/alchemiya-media-limited,Equity Crowdfunding,"£117,320",01/21/2015,1,
Grand Rounds' Series C,https://www.crunchbase.com/funding-round/9374719b7fe1c111552deff4d05d7ca5,Grand Rounds,https://www.crunchbase.com/organization/grand-rounds,Series C,"$55,000,000",08/20/2015,3,
Vitagene's Seed Round,https://www.crunchbase.com/funding-round/74c25a13c1bd3155011d389e16614ac5,Vitagene,https://www.crunchbase.com/organization/vitagene,Seed,"$5,500,000",02/17/2016,4,
ImmunoMet Therapeutics' Series A,https://www.crunchbase.com/funding-round/c20fee7c4bcbb31fa34c5cad2e656007,ImmunoMet Therapeutics,https://www.crunchbase.com/organization/immunomet-therapeutics,Series A,"$5,200,000",03/08/2016,4,
Framebridge's Series A,https://www.crunchbase.com/funding-round/327c54cff5dad0352a635803d0e1f360,Framebridge,https://www.crunchbase.com/organization/framebridge,Series A,"$9,000,000",04/21/2016,3,
Iggbo's Series A,https://www.crunchbase.com/funding-round/d143497d73a68eea244cdb518607ffb9,Iggbo,https://www.crunchbase.com/organization/iggbo,Series A,"$13,000,000",06/21/2016,1,
Healthify's Seed Round,https://www.crunchbase.com/funding-round/6dd8de39d8ec5dd105ad07f60f7aa481,Healthify,https://www.crunchbase.com/organization/healthify,Seed,"$2,500,000",05/17/2016,5,
Sevenhugs' Series A,https://www.crunchbase.com/funding-round/aec6ec6ce708a49b029ce72d14c54df8,Sevenhugs,https://www.crunchbase.com/organization/sevenhugs,Series A,"$14,600,000",06/21/2016,2,
Ancera's Series A,https://www.crunchbase.com/funding-round/dfdf4aa0af213fd263af6c386e5380fd,Ancera,https://www.crunchbase.com/organization/ancera,Series A,"$8,900,000",06/28/2016,4,
CureFit's Venture Round,https://www.crunchbase.com/funding-round/71637893e814195f6e8746f4082c466c,CureFit,https://www.crunchbase.com/organization/curefit,Series Unknown,"$15,000,000",07/04/2016,3,
Honor's Series B,https://www.crunchbase.com/funding-round/029c4c53b0b6d69465e460759ce5b2f7,Honor,https://www.crunchbase.com/organization/honor-2,Series B,"$42,000,000",08/05/2016,3,
KRY's Seed Round,https://www.crunchbase.com/funding-round/5b9090fc8734e7ef35e42747ef7bad14,KRY,https://www.crunchbase.com/organization/kry,Seed,"€6,100,000",08/17/2016,3,
RightCare Solutions' Series A,https://www.crunchbase.com/funding-round/2df3e28e9781979b9a5e13c3feb9cf38,RightCare Solutions,https://www.crunchbase.com/organization/rightcare-solutions,Series A,"$1,750,000",10/10/2012,2,
Ignyta's Series B,https://www.crunchbase.com/funding-round/c00126698c5f49b961afc27f12cecab4,Ignyta,https://www.crunchbase.com/organization/ignyta,Series B,"$5,500,000",12/31/2012,3,
Ancera's Seed Round,https://www.crunchbase.com/funding-round/1b823aaab851ae866f2d3be17677bd29,Ancera,https://www.crunchbase.com/organization/ancera,Seed,,03/14/2013,3,
Grand Rounds' Series A,https://www.crunchbase.com/funding-round/a28fd2425d040676c5d813c40d4327f6,Grand Rounds,https://www.crunchbase.com/organization/grand-rounds,Series A,"$10,000,000",05/21/2013,3,
ArborMetrix's Series B,https://www.crunchbase.com/funding-round/a65302ad0fa799c5a2c7b78ffea93bf4,ArborMetrix,https://www.crunchbase.com/organization/arbormetrix,Series B,"$7,000,000",07/16/2013,3,
Adavium's Private Equity Round,https://www.crunchbase.com/funding-round/6d0b5f22d8cd2e5c1b2bd07ca7cbaa68,Adavium,https://www.crunchbase.com/organization/adavium,Private Equity,"$20,000,000",09/04/2013,3,
Axial Healthcare's Seed Round,https://www.crunchbase.com/funding-round/f5af6acece11f0af4a12027d77d9f9ac,Axial Healthcare,https://www.crunchbase.com/organization/axial-healthcare,Seed,"$50,000",09/19/2013,3,
Personalis' Series B,https://www.crunchbase.com/funding-round/389e773ed7457abe746aa41468c82ed1,Personalis,https://www.crunchbase.com/organization/personalis,Series B,"$22,000,000",10/07/2013,3,
Urban Ladder's Series A,https://www.crunchbase.com/funding-round/126e22a872ea73786792c5bf51cc0147,Urban Ladder,https://www.crunchbase.com/organization/urban-ladder,Series A,"$5,000,000",11/18/2013,2,
Metabolomic Diagnostics' Venture Round,https://www.crunchbase.com/funding-round/df82fc41a7528cc6cbde1a6b202f232e,Metabolomic Diagnostics,https://www.crunchbase.com/organization/metabolomic-diagnostics,Series Unknown,"€750,000",01/02/2014,2,
Albert Medical Devices' Series C,https://www.crunchbase.com/funding-round/a40b7bfb942d775bac105708104c06b0,Albert Medical Devices,https://www.crunchbase.com/organization/albert-medical-devices,Series C,"£940,000",04/08/2014,3,
HealthCrowd's Seed Round,https://www.crunchbase.com/funding-round/c3c295eb8da87b3ace6c72aec85ef897,HealthCrowd,https://www.crunchbase.com/organization/healthcrowd,Seed,"$500,000",05/01/2013,4,"$3,250,000"
Urban Ladder's Series B,https://www.crunchbase.com/funding-round/daf490c78edba6f0c057bab771f5a70e,Urban Ladder,https://www.crunchbase.com/organization/urban-ladder,Series B,"$21,000,000",07/15/2014,3,
Elysia's Venture Round,https://www.crunchbase.com/funding-round/179a7c026d2ac206867c6c699fd04672,Elysia,https://www.crunchbase.com/organization/elysia,Series Unknown,"€500,000",04/28/2014,4,
Urban Massage's Seed Round,https://www.crunchbase.com/funding-round/9619540b2a67290fd42838e64102ceef,Urban Massage,https://www.crunchbase.com/organization/urban-massage,Seed,,06/02/2015,3,"$12,000,000"
DoctorC's Seed Round,https://www.crunchbase.com/funding-round/c19b35b5f2036db6596321dafd7d9aa0,DoctorC,https://www.crunchbase.com/organization/doctorc,Seed,"$410,000",09/16/2014,3,
Diagnovus' Seed Round,https://www.crunchbase.com/funding-round/81907def9840b059de01c8fe6f52d70c,Diagnovus,https://www.crunchbase.com/organization/diagnovus,Seed,,10/03/2011,3,
Spruce Health's Seed Round,https://www.crunchbase.com/funding-round/abd66fe03c75473e9abd8e7e8f469e15,Spruce Health,https://www.crunchbase.com/organization/spruce-health,Seed,"$2,000,000",09/25/2014,3,
Cambridge Epigenetix's Series A,https://www.crunchbase.com/funding-round/d85d8b9e1a0f1118d0be0663be43e2c5,Cambridge Epigenetix,https://www.crunchbase.com/organization/cambridge-epigenetix,Series A,"$5,500,000",10/29/2014,3,
Framebridge's Seed Round,https://www.crunchbase.com/funding-round/28176cf64e361ba4872123d1f0ecf6c2,Framebridge,https://www.crunchbase.com/organization/framebridge,Seed,"$2,500,000",12/08/2014,3,
Hemics' Series A,https://www.crunchbase.com/funding-round/e1fa87bfdcc950513f3da840727d08d6,Hemics,https://www.crunchbase.com/organization/hemics,Series A,,09/20/2011,3,
Metabolomic Diagnostics' Seed Round,https://www.crunchbase.com/funding-round/35eb06a08eb66afad297ffb01487b393,Metabolomic Diagnostics,https://www.crunchbase.com/organization/metabolomic-diagnostics,Seed,"€750,000",12/20/2013,3,
Hospital IQ's Venture Round,https://www.crunchbase.com/funding-round/a9d2838d8a1d1f6bef791e83786e6051,Hospital IQ,https://www.crunchbase.com/organization/patient-route-systems,Series Unknown,"$7,000,000",03/26/2015,2,
Sevenhugs' Venture Round,https://www.crunchbase.com/funding-round/961b0e223c321fa36cbde849556bb8b8,Sevenhugs,https://www.crunchbase.com/organization/sevenhugs,Series Unknown,"$1,750,000",03/31/2015,3,
Cartiva's Series D,https://www.crunchbase.com/funding-round/debeda8fc15c8356958c4d07e079db72,Cartiva,https://www.crunchbase.com/organization/cartiva,Series D,"$8,500,000",05/11/2015,2,
JHL Biotech's Series C,https://www.crunchbase.com/funding-round/ecc206210470ec36c5c04b39fc174854,JHL Biotech,https://www.crunchbase.com/organization/jhl-biotech,Series C,"$45,600,000",05/11/2015,3,
MDsave's Series A,https://www.crunchbase.com/funding-round/0fa8f829777629c08f53e4d2e3095f5c,MDsave,https://www.crunchbase.com/organization/mdsave,Series A,"$14,143,780",05/13/2015,1,
Nobl's Series A,https://www.crunchbase.com/funding-round/f4cbdb8d318e58401396edee1ca628d5,Nobl,https://www.crunchbase.com/organization/nobl,Series A,"$700,280",05/13/2015,3,
ALOHA's Venture Round,https://www.crunchbase.com/funding-round/3f70cd6a8441d08c42e4b63101bdbda5,ALOHA,https://www.crunchbase.com/organization/aloha,Series Unknown,,11/13/2014,4,
Sense.ly's Series A,https://www.crunchbase.com/funding-round/7169cf730b401ebc557bcc701cd03d46,Sense.ly,https://www.crunchbase.com/organization/sense-ly,Series A,"$2,500,000",06/19/2015,3,
eVisit's Seed Round,https://www.crunchbase.com/funding-round/342ceaf864dc51a358f8612b0c015d7b,eVisit,https://www.crunchbase.com/organization/evisit-2,Seed,"$1,000,000",07/28/2015,3,
Parable Health's Angel Round,https://www.crunchbase.com/funding-round/aec08c7178c6ca120b92e2866e30971f,Parable Health,https://www.crunchbase.com/organization/healo-health,Angel,,07/22/2014,3,
massagio's Angel Round,https://www.crunchbase.com/funding-round/ad95d04830c25d2238cdbf3d1733d4fd,massagio,https://www.crunchbase.com/organization/massagio,Angel,,07/01/2015,3,
